# P (Pa)	T (K)	rho (kg/m3)	ad_grad
2.758891096288e+10	8.506793416364e+04	3.173557485108e+01	3.299384569450e-01
2.758891096288e+10	8.705612479100e+04	3.080135191176e+01	3.317427741639e-01
2.758891096288e+10	8.909078300934e+04	2.991698871762e+01	3.337421039246e-01
2.758891096288e+10	9.117299484985e+04	2.907973141967e+01	3.362535714125e-01
2.758891096288e+10	9.330387172620e+04	2.827674149953e+01	3.396483287582e-01
2.758891096288e+10	9.548455102782e+04	2.748623688924e+01	3.442854856305e-01
2.758891096288e+10	9.771619672696e+04	2.668203939690e+01	3.504170685433e-01
2.758891096288e+10	1.000000000000e+05	2.584026992953e+01	3.580601667043e-01
2.900263090351e+10	1.000000000000e+02	6.201575351519e+02	2.501863511540e-01
2.900263090351e+10	1.023371798633e+02	5.959690210243e+02	2.073976473670e-01
2.900263090351e+10	1.047289838236e+02	5.782509450826e+02	1.914525498097e-01
2.900263090351e+10	1.071766885446e+02	5.658987626686e+02	1.948204619935e-01
2.900263090351e+10	1.096816005273e+02	5.578580082633e+02	2.105818738957e-01
2.900263090351e+10	1.122450568085e+02	5.531422081712e+02	2.325694635319e-01
2.900263090351e+10	1.148684256738e+02	5.508507475857e+02	2.555041472346e-01
2.900263090351e+10	1.175531073878e+02	5.501860556589e+02	2.751199162588e-01
2.900263090351e+10	1.203005349423e+02	5.504692946148e+02	2.882696953461e-01
2.900263090351e+10	1.231121748204e+02	5.511535267748e+02	2.930025530432e-01
2.900263090351e+10	1.259895277795e+02	5.518330808481e+02	2.886003342606e-01
2.900263090351e+10	1.289341296526e+02	5.522475394055e+02	2.755591156996e-01
2.900263090351e+10	1.319475521677e+02	5.522784154976e+02	2.554977388290e-01
2.900263090351e+10	1.350314037870e+02	5.519361691907e+02	2.309719778264e-01
2.900263090351e+10	1.381873305654e+02	5.513347243661e+02	2.051685650391e-01
2.900263090351e+10	1.414170170289e+02	5.506500709914e+02	1.814482252302e-01
2.900263090351e+10	1.447221870741e+02	5.500599788138e+02	1.627121633682e-01
2.900263090351e+10	1.481046048881e+02	5.496856369551e+02	1.508069930891e-01
2.900263090351e+10	1.515660758901e+02	5.495771905897e+02	1.463973185783e-01
2.900263090351e+10	1.551084476953e+02	5.497218420646e+02	1.490991797692e-01
2.900263090351e+10	1.587336111010e+02	5.500596017449e+02	1.577338487480e-01
2.900263090351e+10	1.624435010959e+02	5.505075031764e+02	1.707185267158e-01
2.900263090351e+10	1.662400978927e+02	5.509842316203e+02	1.864552782333e-01
2.900263090351e+10	1.701254279853e+02	5.514194716233e+02	2.034492319538e-01
2.900263090351e+10	1.741015652304e+02	5.517570669923e+02	2.203081800639e-01
2.900263090351e+10	1.781706319546e+02	5.519582147603e+02	2.357264186501e-01
2.900263090351e+10	1.823348000868e+02	5.520048247509e+02	2.484548376772e-01
2.900263090351e+10	1.865962923182e+02	5.519015534215e+02	2.572957216983e-01
2.900263090351e+10	1.909573832878e+02	5.516739660660e+02	2.611903075212e-01
2.900263090351e+10	1.954204007974e+02	5.513636360700e+02	2.593677564595e-01
2.900263090351e+10	1.999877270535e+02	5.510204318465e+02	2.515388065628e-01
2.900263090351e+10	2.046617999392e+02	5.506915463300e+02	2.381357573005e-01
2.900263090351e+10	2.094451143151e+02	5.504109576524e+02	2.204784728390e-01
2.900263090351e+10	2.143402233515e+02	5.501957450852e+02	2.006642058630e-01
2.900263090351e+10	2.193497398905e+02	5.500454382293e+02	1.812725376045e-01
2.900263090351e+10	2.244763378413e+02	5.499421728130e+02	1.649268773909e-01
2.900263090351e+10	2.297227536071e+02	5.498518342494e+02	1.536951002092e-01
2.900263090351e+10	2.350917875457e+02	5.497268211871e+02	1.485648903501e-01
2.900263090351e+10	2.405863054644e+02	5.495113165473e+02	1.493795239730e-01
2.900263090351e+10	2.462092401495e+02	5.491492743882e+02	1.550142466719e-01
2.900263090351e+10	2.519635929317e+02	5.485955575233e+02	1.636811160438e-01
2.900263090351e+10	2.578524352884e+02	5.478305123349e+02	1.733796944141e-01
2.900263090351e+10	2.638789104829e+02	5.468710511210e+02	1.823329886109e-01
2.900263090351e+10	2.700462352421e+02	5.457675382586e+02	1.891547858105e-01
2.900263090351e+10	2.763577014736e+02	5.445922907328e+02	1.929213665134e-01
2.900263090351e+10	2.828166780230e+02	5.434222008182e+02	1.932406331901e-01
2.900263090351e+10	2.894266124717e+02	5.423148858323e+02	1.903165398898e-01
2.900263090351e+10	2.961910329773e+02	5.412890696327e+02	1.849603269827e-01
2.900263090351e+10	3.031135501568e+02	5.403250456883e+02	1.784791813753e-01
2.900263090351e+10	3.101978590138e+02	5.393754924424e+02	1.724656653843e-01
2.900263090351e+10	3.174477409109e+02	5.383823453435e+02	1.684886380761e-01
2.900263090351e+10	3.248670655878e+02	5.373002930970e+02	1.676759148646e-01
2.900263090351e+10	3.324597932271e+02	5.361160337413e+02	1.703789235471e-01
2.900263090351e+10	3.402299765678e+02	5.348479763971e+02	1.761870787076e-01
2.900263090351e+10	3.481817630689e+02	5.335363760517e+02	1.841228093989e-01
2.900263090351e+10	3.563193971229e+02	5.322281235385e+02	1.929485848416e-01
2.900263090351e+10	3.646472223213e+02	5.309557815078e+02	2.015971442595e-01
2.900263090351e+10	3.731696837733e+02	5.297212039804e+02	2.095356064883e-01
2.900263090351e+10	3.818913304782e+02	5.284975734532e+02	2.168095138019e-01
2.900263090351e+10	3.908168177536e+02	5.272406310799e+02	2.239450728663e-01
2.900263090351e+10	3.999509097204e+02	5.259055319026e+02	2.317831069962e-01
2.900263090351e+10	4.092984818452e+02	5.244696960761e+02	2.412366746244e-01
2.900263090351e+10	4.188645235435e+02	5.229502185461e+02	2.530593954210e-01
2.900263090351e+10	4.286541408421e+02	5.214013001924e+02	2.677356572357e-01
2.900263090351e+10	4.386725591048e+02	5.199016748316e+02	2.853999725287e-01
2.900263090351e+10	4.489251258219e+02	5.185355774931e+02	3.057438375417e-01
2.900263090351e+10	4.594173134636e+02	5.173667921255e+02	3.279137085916e-01
2.900263090351e+10	4.701547224022e+02	5.164181649801e+02	3.504876130568e-01
2.900263090351e+10	4.811430839003e+02	5.156715343479e+02	3.716359448945e-01
2.900263090351e+10	4.923882631707e+02	5.150770744383e+02	3.894110361928e-01
2.900263090351e+10	5.038962625065e+02	5.145682299598e+02	4.021578285395e-01
2.900263090351e+10	5.156732244855e+02	5.140826872679e+02	4.090495220990e-01
2.900263090351e+10	5.277254352484e+02	5.135794654015e+02	4.104584898058e-01
2.900263090351e+10	5.400593278542e+02	5.130407878081e+02	4.078304174021e-01
2.900263090351e+10	5.526814857145e+02	5.124678533765e+02	4.032975597693e-01
2.900263090351e+10	5.655986461065e+02	5.118737051764e+02	3.990981877954e-01
2.900263090351e+10	5.788177037701e+02	5.112729840418e+02	3.967927220554e-01
2.900263090351e+10	5.923457145876e+02	5.106736077619e+02	3.966840303607e-01
2.900263090351e+10	6.061898993498e+02	5.100758244831e+02	3.978839936762e-01
2.900263090351e+10	6.203576476104e+02	5.094739550938e+02	3.986785618873e-01
2.900263090351e+10	6.348565216305e+02	5.088592128145e+02	3.970877557529e-01
2.900263090351e+10	6.496942604146e+02	5.082236493615e+02	3.916298401004e-01
2.900263090351e+10	6.648787838417e+02	5.075632304766e+02	3.818958010091e-01
2.900263090351e+10	6.804181968927e+02	5.068779968904e+02	3.685301310324e-01
2.900263090351e+10	6.963207939764e+02	5.061710924264e+02	3.529577240890e-01
2.900263090351e+10	7.125950633568e+02	5.054472133790e+02	3.369562142161e-01
2.900263090351e+10	7.292496916841e+02	5.047104537870e+02	3.220667144514e-01
2.900263090351e+10	7.462935686310e+02	5.039626632066e+02	3.091454096137e-01
2.900263090351e+10	7.637357916378e+02	5.032033968313e+02	2.983487048957e-01
2.900263090351e+10	7.815856707684e+02	5.024304808411e+02	2.892891108544e-01
2.900263090351e+10	7.998527336797e+02	5.016409088816e+02	2.812865285720e-01
2.900263090351e+10	8.185467307069e+02	5.008320811675e+02	2.737188897754e-01
2.900263090351e+10	8.376776400683e+02	5.000027331557e+02	2.662878627209e-01
2.900263090351e+10	8.572556731909e+02	4.991529578606e+02	2.590316846098e-01
2.900263090351e+10	8.772912801613e+02	4.982838843744e+02	2.522456506129e-01
2.900263090351e+10	8.977951553033e+02	4.973971665561e+02	2.463552272966e-01
2.900263090351e+10	9.187782428863e+02	4.964942763746e+02	2.417404867273e-01
2.900263090351e+10	9.402517429670e+02	4.955759748305e+02	2.386047566556e-01
2.900263090351e+10	9.622271173675e+02	4.946422806865e+02	2.369672448059e-01
2.900263090351e+10	9.847160957934e+02	4.936926178768e+02	2.367000744926e-01
2.900263090351e+10	1.007730682094e+03	4.927260576562e+02	2.375887608300e-01
2.900263090351e+10	1.031283160672e+03	4.917416577038e+02	2.394166297481e-01
2.900263090351e+10	1.055386103037e+03	4.907387117069e+02	2.420268310987e-01
2.900263090351e+10	1.080052374516e+03	4.897167591738e+02	2.453245756690e-01
2.900263090351e+10	1.105295141126e+03	4.886755144926e+02	2.492589834081e-01
2.900263090351e+10	1.131127876594e+03	4.876147559226e+02	2.537945359567e-01
2.900263090351e+10	1.157564369553e+03	4.865341747059e+02	2.588721688099e-01
2.900263090351e+10	1.184618730903e+03	4.854332684862e+02	2.643819251462e-01
2.900263090351e+10	1.212305401338e+03	4.843113430491e+02	2.701638348513e-01
2.900263090351e+10	1.240639159059e+03	4.831675535376e+02	2.760190641821e-01
2.900263090351e+10	1.269635127660e+03	4.820009695652e+02	2.817272538696e-01
2.900263090351e+10	1.299308784200e+03	4.808106668351e+02	2.870701803016e-01
2.900263090351e+10	1.329675967466e+03	4.795958223060e+02	2.918507736768e-01
2.900263090351e+10	1.360752886424e+03	4.783557981555e+02	2.958997921144e-01
2.900263090351e+10	1.392556128874e+03	4.770902405737e+02	2.990795244819e-01
2.900263090351e+10	1.425102670303e+03	4.757992035523e+02	3.012868488735e-01
2.900263090351e+10	1.458409882944e+03	4.744832957830e+02	3.024554223858e-01
2.900263090351e+10	1.492495545052e+03	4.731437937820e+02	3.025570995182e-01
2.900263090351e+10	1.527377850391e+03	4.717826822049e+02	3.016024680532e-01
2.900263090351e+10	1.563075417946e+03	4.704026619546e+02	2.996397074532e-01
2.900263090351e+10	1.599607301861e+03	4.690071312156e+02	2.967511362662e-01
2.900263090351e+10	1.636993001612e+03	4.676001327210e+02	2.930470710321e-01
2.900263090351e+10	1.675252472408e+03	4.661862688631e+02	2.886586918886e-01
2.900263090351e+10	1.714406135852e+03	4.647705808300e+02	2.837306852791e-01
2.900263090351e+10	1.754474890833e+03	4.633583720592e+02	2.784112546207e-01
2.900263090351e+10	1.795480124688e+03	4.619549603747e+02	2.728383406613e-01
2.900263090351e+10	1.837443724611e+03	4.605653598444e+02	2.671222400494e-01
2.900263090351e+10	1.880388089341e+03	4.591940193271e+02	2.613324670617e-01
2.900263090351e+10	1.924336141116e+03	4.578446902392e+02	2.554934326273e-01
2.900263090351e+10	1.969311337907e+03	4.565203226455e+02	2.495830390871e-01
2.900263090351e+10	2.015337685942e+03	4.552229697175e+02	2.435332298506e-01
2.900263090351e+10	2.062439752514e+03	4.539537114173e+02	2.372334174861e-01
2.900263090351e+10	2.110642679102e+03	4.527126493532e+02	2.305400697496e-01
2.900263090351e+10	2.159972194783e+03	4.514990088532e+02	2.232949072906e-01
2.900263090351e+10	2.210454629971e+03	4.503113359102e+02	2.153515322656e-01
2.900263090351e+10	2.262116930469e+03	4.491478050508e+02	2.066119764745e-01
2.900263090351e+10	2.314986671851e+03	4.480066303240e+02	1.970714173529e-01
2.900263090351e+10	2.369092074183e+03	4.468863356344e+02	1.868425473684e-01
2.900263090351e+10	2.424462017082e+03	4.457857640697e+02	1.761447673069e-01
2.900263090351e+10	2.481126055138e+03	4.447040084682e+02	1.652772004912e-01
2.900263090351e+10	2.539114433680e+03	4.436402931126e+02	1.545770803357e-01
2.900263090351e+10	2.598458104929e+03	4.425938098090e+02	1.443645596175e-01
2.900263090351e+10	2.659188744513e+03	4.415636127406e+02	1.349044551588e-01
2.900263090351e+10	2.721338768375e+03	4.405486183683e+02	1.263986331830e-01
2.900263090351e+10	2.784941350081e+03	4.395476304780e+02	1.189861864138e-01
2.900263090351e+10	2.850030438518e+03	4.385593756721e+02	1.127475827734e-01
2.900263090351e+10	2.916640776024e+03	4.375825472719e+02	1.077127985609e-01
2.900263090351e+10	2.984807916924e+03	4.366158305295e+02	1.038665553376e-01
2.900263090351e+10	3.054568246515e+03	4.356578971285e+02	1.011481809235e-01
2.900263090351e+10	3.125959000482e+03	4.347073864529e+02	9.945209559896e-02
2.900263090351e+10	3.199018284775e+03	4.337628746847e+02	9.863054013410e-02
2.900263090351e+10	3.273785095949e+03	4.328228360050e+02	9.849923301693e-02
2.900263090351e+10	3.350299341977e+03	4.318856446254e+02	9.884695791684e-02
2.900263090351e+10	3.428601863557e+03	4.309496376932e+02	9.945011755394e-02
2.900263090351e+10	3.508734455903e+03	4.300132087980e+02	1.000932605056e-01
2.900263090351e+10	3.590739891061e+03	4.290749307262e+02	1.005969034409e-01
2.900263090351e+10	3.674661940737e+03	4.281336981008e+02	1.008506056098e-01
2.900263090351e+10	3.760545399658e+03	4.271887951975e+02	1.008289653241e-01
2.900263090351e+10	3.848436109487e+03	4.262398524734e+02	1.005821305081e-01
2.900263090351e+10	3.938380983288e+03	4.252867475325e+02	1.002144310319e-01
2.900263090351e+10	4.030428030568e+03	4.243294503964e+02	9.985151211990e-02
2.900263090351e+10	4.124626382901e+03	4.233678181939e+02	9.959776162454e-02
2.900263090351e+10	4.221026320157e+03	4.224014446088e+02	9.951022893068e-02
2.900263090351e+10	4.319679297334e+03	4.214295938614e+02	9.959704736770e-02
2.900263090351e+10	4.420637972029e+03	4.204511413757e+02	9.982243905059e-02
2.900263090351e+10	4.523956232538e+03	4.194645075307e+02	1.001161191156e-01
2.900263090351e+10	4.629689226627e+03	4.184675883698e+02	1.003875051869e-01
2.900263090351e+10	4.737893390963e+03	4.174577102842e+02	1.005414609854e-01
2.900263090351e+10	4.848626481239e+03	4.164316184152e+02	1.004954968789e-01
2.900263090351e+10	4.961947603003e+03	4.153854861095e+02	1.002024606038e-01
2.900263090351e+10	5.077917243205e+03	4.143149479529e+02	9.968048353877e-02
2.900263090351e+10	5.196597302486e+03	4.132151393616e+02	9.904653323278e-02
2.900263090351e+10	5.318051128214e+03	4.120806122861e+02	9.852477623699e-02
2.900263090351e+10	5.442343548300e+03	4.109050884738e+02	9.842131382216e-02
2.900263090351e+10	5.569540905800e+03	4.096811198472e+02	9.908080102017e-02
2.900263090351e+10	5.699711094326e+03	4.083996521075e+02	1.008241005790e-01
2.900263090351e+10	5.832923594286e+03	4.070495580755e+02	1.038719235824e-01
2.900263090351e+10	5.969249509971e+03	4.056176078406e+02	1.083024433356e-01
2.900263090351e+10	6.108761607505e+03	4.040890027740e+02	1.140534488431e-01
2.900263090351e+10	6.251534353690e+03	4.024482369279e+02	1.209395478659e-01
2.900263090351e+10	6.397643955748e+03	4.006803098734e+02	1.286826170831e-01
2.900263090351e+10	6.547168402005e+03	3.987722014777e+02	1.369543873199e-01
2.900263090351e+10	6.700187503510e+03	3.967137789948e+02	1.454103620713e-01
2.900263090351e+10	6.856782936642e+03	3.944979834924e+02	1.537128614356e-01
2.900263090351e+10	7.017038286704e+03	3.921208025647e+02	1.615591825660e-01
2.900263090351e+10	7.181039092537e+03	3.895810615973e+02	1.687184362973e-01
2.900263090351e+10	7.348872892180e+03	3.868800616124e+02	1.750725053318e-01
2.900263090351e+10	7.520629269592e+03	3.840214257658e+02	1.806299954549e-01
2.900263090351e+10	7.696399902471e+03	3.810111875516e+02	1.855070454520e-01
2.900263090351e+10	7.876278611187e+03	3.778578598282e+02	1.898910126810e-01
2.900263090351e+10	8.060361408861e+03	3.745724333907e+02	1.939859203459e-01
2.900263090351e+10	8.248746552615e+03	3.711682491016e+02	1.979458124487e-01
2.900263090351e+10	8.441534596013e+03	3.676605461699e+02	2.018440041778e-01
2.900263090351e+10	8.638828442740e+03	3.640656154710e+02	2.056842787059e-01
2.900263090351e+10	8.840733401525e+03	3.603995862216e+02	2.094260875643e-01
2.900263090351e+10	9.047357242349e+03	3.566767799157e+02	2.130224647095e-01
2.900263090351e+10	9.258810253974e+03	3.529078180644e+02	2.164654842634e-01
2.900263090351e+10	9.475205302807e+03	3.490987311088e+02	2.198029276490e-01
2.900263090351e+10	9.696657893146e+03	3.452512154348e+02	2.231223680221e-01
2.900263090351e+10	9.923286228833e+03	3.413633748185e+02	2.265229014877e-01
2.900263090351e+10	1.015521127635e+04	3.374309607970e+02	2.300749455992e-01
2.900263090351e+10	1.039255682937e+04	3.334490083770e+02	2.337740062538e-01
2.900263090351e+10	1.063544957486e+04	3.294129388786e+02	2.375254916165e-01
2.900263090351e+10	1.088401916069e+04	3.253191206049e+02	2.411638652903e-01
2.900263090351e+10	1.113839826483e+04	3.211655008906e+02	2.444867688557e-01
2.900263090351e+10	1.139872266616e+04	3.169524044082e+02	2.473045636757e-01
2.900263090351e+10	1.166513131698e+04	3.126833439921e+02	2.494986750942e-01
2.900263090351e+10	1.193776641714e+04	3.083650503941e+02	2.510471267957e-01
2.900263090351e+10	1.221677348997e+04	3.040066377880e+02	2.520153977528e-01
2.900263090351e+10	1.250230145991e+04	2.996182515298e+02	2.525350294296e-01
2.900263090351e+10	1.279450273208e+04	2.952091367741e+02	2.527702622697e-01
2.900263090351e+10	1.309353327354e+04	2.907854274368e+02	2.528769240871e-01
2.900263090351e+10	1.339955269659e+04	2.863493647499e+02	2.529810109195e-01
2.900263090351e+10	1.371272434398e+04	2.818999941881e+02	2.531766901459e-01
2.900263090351e+10	1.403321537605e+04	2.774344700993e+02	2.535280003814e-01
2.900263090351e+10	1.436119685999e+04	2.729499878926e+02	2.540731229000e-01
2.900263090351e+10	1.469684386112e+04	2.684460370829e+02	2.548305727636e-01
2.900263090351e+10	1.504033553638e+04	2.639252598112e+02	2.558024687367e-01
2.900263090351e+10	1.539185522990e+04	2.593929333101e+02	2.569753457402e-01
2.900263090351e+10	1.575159057092e+04	2.548559664650e+02	2.583216889413e-01
2.900263090351e+10	1.611973357388e+04	2.503214141601e+02	2.598027718256e-01
2.900263090351e+10	1.649648074098e+04	2.457947332887e+02	2.613727048851e-01
2.900263090351e+10	1.688203316700e+04	2.412789955768e+02	2.629823578592e-01
2.900263090351e+10	1.727659664669e+04	2.367750001018e+02	2.645835107110e-01
2.900263090351e+10	1.768038178457e+04	2.322816495538e+02	2.661343910763e-01
2.900263090351e+10	1.809360410739e+04	2.277965772041e+02	2.676069808403e-01
2.900263090351e+10	1.851648417912e+04	2.233169578640e+02	2.689945673813e-01
2.900263090351e+10	1.894924771874e+04	2.188400777168e+02	2.703127224871e-01
2.900263090351e+10	1.939212572066e+04	2.143637268029e+02	2.715938205437e-01
2.900263090351e+10	1.984535457806e+04	2.098866819387e+02	2.728779980187e-01
2.900263090351e+10	2.030917620905e+04	2.054093234395e+02	2.742001241969e-01
2.900263090351e+10	2.078383818580e+04	2.009342368561e+02	2.755749938263e-01
2.900263090351e+10	2.126959386669e+04	1.964661864839e+02	2.769912237058e-01
2.900263090351e+10	2.176670253153e+04	1.920114756441e+02	2.784129050303e-01
2.900263090351e+10	2.227542952000e+04	1.875769335165e+02	2.797838827881e-01
2.900263090351e+10	2.279604637319e+04	1.831684768753e+02	2.810347301317e-01
2.900263090351e+10	2.332883097864e+04	1.787895336057e+02	2.820918346168e-01
2.900263090351e+10	2.387406771861e+04	1.744405761216e+02	2.828849214940e-01
2.900263090351e+10	2.443204762186e+04	1.701196390284e+02	2.833539436048e-01
2.900263090351e+10	2.500306851906e+04	1.658232502931e+02	2.834578294592e-01
2.900263090351e+10	2.558743520169e+04	1.615478077144e+02	2.831856319833e-01
2.900263090351e+10	2.618545958474e+04	1.572911718091e+02	2.825673866322e-01
2.900263090351e+10	2.679746087326e+04	1.530534586904e+02	2.816744652221e-01
2.900263090351e+10	2.742376573265e+04	1.488371982339e+02	2.806102075932e-01
2.900263090351e+10	2.806470846310e+04	1.446473658762e+02	2.794946931483e-01
2.900263090351e+10	2.872063117798e+04	1.404913023084e+02	2.784428007779e-01
2.900263090351e+10	2.939188398647e+04	1.363785201389e+02	2.775398845227e-01
2.900263090351e+10	3.007882518043e+04	1.323204658865e+02	2.768325231015e-01
2.900263090351e+10	3.078182142565e+04	1.283301835300e+02	2.763314605289e-01
2.900263090351e+10	3.150124795755e+04	1.244217891700e+02	2.760187242932e-01
2.900263090351e+10	3.223748878149e+04	1.206097070818e+02	2.758591475287e-01
2.900263090351e+10	3.299093687771e+04	1.169077141373e+02	2.758142596866e-01
2.900263090351e+10	3.376199441111e+04	1.133280510242e+02	2.758499424392e-01
2.900263090351e+10	3.455107294592e+04	1.098805030539e+02	2.759400017833e-01
2.900263090351e+10	3.535859366535e+04	1.065712696109e+02	2.760702302400e-01
2.900263090351e+10	3.618498759643e+04	1.034015806785e+02	2.762433770168e-01
2.900263090351e+10	3.703069584005e+04	1.003664767045e+02	2.764827911689e-01
2.900263090351e+10	3.789616980645e+04	9.745509415828e+01	2.768276840956e-01
2.900263090351e+10	3.878187145611e+04	9.465228973508e+01	2.773207776238e-01
2.900263090351e+10	3.968827354637e+04	9.194117088326e+01	2.779904646323e-01
2.900263090351e+10	4.061585988377e+04	8.930667568044e+01	2.788266772696e-01
2.900263090351e+10	4.156512558226e+04	8.673928925223e+01	2.797581090431e-01
2.900263090351e+10	4.253657732750e+04	8.423582265860e+01	2.806554370865e-01
2.900263090351e+10	4.353073364732e+04	8.179792313100e+01	2.813560341093e-01
2.900263090351e+10	4.454812518845e+04	7.942956135599e+01	2.817012817909e-01
2.900263090351e+10	4.558929499981e+04	7.713338603715e+01	2.815881944916e-01
2.900263090351e+10	4.665479882234e+04	7.490696801045e+01	2.810222852825e-01
2.900263090351e+10	4.774520538566e+04	7.274222878593e+01	2.801298808429e-01
2.900263090351e+10	4.886109671160e+04	7.062724378885e+01	2.791398339639e-01
2.900263090351e+10	5.000306842491e+04	6.854909346163e+01	2.783510420091e-01
2.900263090351e+10	5.117173007115e+04	6.649786406591e+01	2.780839340038e-01
2.900263090351e+10	5.236770544205e+04	6.447067962232e+01	2.786243578147e-01
2.900263090351e+10	5.359163290849e+04	6.247235932622e+01	2.801883804340e-01
2.900263090351e+10	5.484416576121e+04	6.051358756865e+01	2.828979128683e-01
2.900263090351e+10	5.612597255955e+04	5.860790146771e+01	2.867529425291e-01
2.900263090351e+10	5.743773748827e+04	5.676735424875e+01	2.915993912063e-01
2.900263090351e+10	5.878016072275e+04	5.499806170056e+01	2.971071031036e-01
2.900263090351e+10	6.015395880275e+04	5.329918958778e+01	3.027962338984e-01
2.900263090351e+10	6.155986501484e+04	5.166431642738e+01	3.081051917498e-01
2.900263090351e+10	6.299862978381e+04	5.008376910438e+01	3.124906568553e-01
2.900263090351e+10	6.447102107324e+04	4.854803040580e+01	3.155647512267e-01
2.900263090351e+10	6.597782479540e+04	4.705124062359e+01	3.172280776871e-01
2.900263090351e+10	6.751984523072e+04	4.559203260974e+01	3.176852593631e-01
2.900263090351e+10	6.909790545716e+04	4.417260944170e+01	3.173766669581e-01
2.900263090351e+10	7.071284778943e+04	4.279715169219e+01	3.168666039387e-01
2.900263090351e+10	7.236553422870e+04	4.146949293503e+01	3.166820789454e-01
2.900263090351e+10	7.405684692262e+04	4.019080857534e+01	3.171490826261e-01
2.900263090351e+10	7.578768863626e+04	3.895930654588e+01	3.183523625269e-01
2.900263090351e+10	7.755898323389e+04	3.777123545038e+01	3.201744433165e-01
2.900263090351e+10	7.937167617218e+04	3.662246274363e+01	3.223655261402e-01
2.900263090351e+10	8.122673500480e+04	3.551067439375e+01	3.246476168636e-01
2.900263090351e+10	8.312514989891e+04	3.443731447032e+01	3.268250809527e-01
2.900263090351e+10	8.506793416364e+04	3.340708616087e+01	3.288286914555e-01
2.900263090351e+10	8.705612479100e+04	3.242572618857e+01	3.307230294799e-01
2.900263090351e+10	8.909078300934e+04	3.149675297208e+01	3.327075710152e-01
2.900263090351e+10	9.117299484985e+04	3.061707148702e+01	3.351109612801e-01
2.900263090351e+10	9.330387172620e+04	2.977324708307e+01	3.383649115989e-01
2.900263090351e+10	9.548455102782e+04	2.894269650195e+01	3.429299287111e-01
2.900263090351e+10	9.771619672696e+04	2.809836044897e+01	3.491759046159e-01
2.900263090351e+10	1.000000000000e+05	2.721557919750e+01	3.572188001174e-01
3.048879314074e+10	1.000000000000e+02	6.308260645255e+02	2.497812516926e-01
3.048879314074e+10	1.023371798633e+02	6.062278827486e+02	1.965149416426e-01
3.048879314074e+10	1.047289838236e+02	5.882163061686e+02	1.771129375346e-01
3.048879314074e+10	1.071766885446e+02	5.756665353294e+02	1.820770200632e-01
3.048879314074e+10	1.096816005273e+02	5.675047604393e+02	2.026889107633e-01
3.048879314074e+10	1.122450568085e+02	5.627264033936e+02	2.311881120374e-01
3.048879314074e+10	1.148684256738e+02	5.604143142935e+02	2.609428768284e-01
3.048879314074e+10	1.175531073878e+02	5.597562746911e+02	2.866063899019e-01
3.048879314074e+10	1.203005349423e+02	5.600609790078e+02	3.042481928660e-01
3.048879314074e+10	1.231121748204e+02	5.607714495715e+02	3.114484470207e-01
3.048879314074e+10	1.259895277795e+02	5.614745836548e+02	3.073397385398e-01
3.048879314074e+10	1.289341296526e+02	5.619052260574e+02	2.925777164951e-01
3.048879314074e+10	1.319475521677e+02	5.619428004334e+02	2.692178321704e-01
3.048879314074e+10	1.350314037870e+02	5.615981078461e+02	2.404707219560e-01
3.048879314074e+10	1.381873305654e+02	5.609874017552e+02	2.103032357563e-01
3.048879314074e+10	1.414170170289e+02	5.602902631191e+02	1.828456321366e-01
3.048879314074e+10	1.447221870741e+02	5.596882470790e+02	1.615726452542e-01
3.048879314074e+10	1.481046048881e+02	5.593054705406e+02	1.485427526214e-01
3.048879314074e+10	1.515660758901e+02	5.591938305265e+02	1.442620280695e-01
3.048879314074e+10	1.551084476953e+02	5.593411474911e+02	1.479028378267e-01
3.048879314074e+10	1.587336111010e+02	5.596870552900e+02	1.576952180315e-01
3.048879314074e+10	1.624435010959e+02	5.601474623886e+02	1.715143377690e-01
3.048879314074e+10	1.662400978927e+02	5.606394667582e+02	1.874528680409e-01
3.048879314074e+10	1.701254279853e+02	5.610908938617e+02	2.039708900026e-01
3.048879314074e+10	1.741015652304e+02	5.614436485934e+02	2.198470999992e-01
3.048879314074e+10	1.781706319546e+02	5.616571758504e+02	2.340802099252e-01
3.048879314074e+10	1.823348000868e+02	5.617121734453e+02	2.457386634523e-01
3.048879314074e+10	1.865962923182e+02	5.616129287749e+02	2.538415868748e-01
3.048879314074e+10	1.909573832878e+02	5.613854874891e+02	2.574202273481e-01
3.048879314074e+10	1.954204007974e+02	5.610725837420e+02	2.556829769920e-01
3.048879314074e+10	1.999877270535e+02	5.607256502295e+02	2.482392197727e-01
3.048879314074e+10	2.046617999392e+02	5.603934474300e+02	2.353851141699e-01
3.048879314074e+10	2.094451143151e+02	5.601111358745e+02	2.183147966014e-01
3.048879314074e+10	2.143402233515e+02	5.598964516124e+02	1.990263760431e-01
3.048879314074e+10	2.193497398905e+02	5.597490198598e+02	1.800318659029e-01
3.048879314074e+10	2.244763378413e+02	5.596504958320e+02	1.639232908689e-01
3.048879314074e+10	2.297227536071e+02	5.595657189295e+02	1.527775602795e-01
3.048879314074e+10	2.350917875457e+02	5.594455478856e+02	1.476322647948e-01
3.048879314074e+10	2.405863054644e+02	5.592323171378e+02	1.484128323949e-01
3.048879314074e+10	2.462092401495e+02	5.588681174814e+02	1.540928053052e-01
3.048879314074e+10	2.519635929317e+02	5.583063446316e+02	1.629752733478e-01
